trail_running;11.12.2018 17:48;10.02;656;00:50:09;148;168;3.5;157;256;05:00;03:38;147;163;1.25;8.3;10.3;266;16
trail_running;09.12.2018 10:14;11.83;674;00:57:59;146;159;3.2;161;168;04:54;03:43;18;28;1.26;7.9;10.1;267;16
trail_running;06.12.2018 18:23;9.92;695;00:50:50;151;170;3.7;157;256;05:08;03:39;144;157;1.22;8.5;10.4;267;18
trail_running;04.12.2018 17:44;10.02;662;00:42:42;167;178;4.9;166;172;04:16;03:40;17;21;1.39;7.2;10.4;248;14
trail_running;29.11.2018 17:52;5.03;311;00:22:41;156;170;3.3;164;177;04:31;03:31;4;5;1.33;7.5;10.1;252;13
trail_running;29.11.2018 17:26;5.21;220;00:25:18;148;183;2.7;161;256;04:51;03:35;2;15;1.27;7.8;10.1;258;18
trail_running;27.11.2018 17:23;8.94;622;00:59:59;144;173;2.9;150;240;06:42;03:19;397;408;0.96;11.4;10;289;12
trail_running;25.11.2018 11:01;7.09;438;00:33:29;154;176;3.5;162;187;04:43;03:41;190;21;1.29;7.7;10.1;265;15
trail_running;23.11.2018 17:16;10.17;565;00:49:24;148;172;3.6;161;174;04:51;03:38;18;20;1.26;7.6;9.8;267;21
trail_running;20.11.2018 17:42;9.98;610;00:52:02;149;171;3.8;153;256;05:13;03:41;143;155;1.23;7.9;9.9;267;19
trail_running;17.11.2018 17:14;10.11;622;00:46:40;152;167;3.7;165;180;04:37;03:34;15;33;1.3;7.6;10.1;260;15
trail_running;13.11.2018 17:39;9.94;648;00:50:57;147;165;3.6;157;208;05:08;03:39;147;153;1.22;8.4;10.2;274;19
trail_running;08.11.2018 18:23;8.01;450;00:36:17;150;178;3.7;164;182;04:32;03:48;10;18;1.33;7.8;10.5;264;20
trail_running;05.11.2018 18:05;8.94;646;00:57:07;141;174;3.4;151;218;06:23;04:00;408;416;1;10.2;10;297;20
trail_running;01.11.2018 16:52;17.21;1.109;01:22:51;153;166;4.5;161;202;04:49;03:50;5;18;1.27;8;10.4;275;17
trail_running;29.10.2018 17:26;10.16;660;00:52:21;146;173;3.9;157;243;05:09;03:49;144;147;1.22;8.3;10.1;274;14
trail_running;25.10.2018 18:57;8.08;567;00:52:34;139;174;2.8;151;256;06:30;03:31;241;246;0.99;10.4;9.9;296;18
trail_running;23.10.2018 17:31;10.01;597;00:49:29;155;177;4.1;159;256;04:57;03:00;146;148;1.25;8.1;10.2;260;16
trail_running;17.10.2018 18:03;8.92;624;00:58:17;140;178;3;149;234;06:32;04:12;281;285;1;10.9;10.5;296;21
trail_running;14.10.2018 17:25;9.84;653;00:52:29;145;170;3.4;156;253;05:20;03:23;139;138;1.19;9;10.7;285;25
trail_running;08.10.2018 18:19;7.59;443;00:38:32;138;164;3;158;226;05:05;03:48;5;7;1.23;8.6;10.6;283;20
trail_running;05.10.2018 17:12;12.43;855;01:06:34;149;172;3.6;153;167;05:21;03:44;109;102;1.2;8.6;10.5;279;24
